Key	Value
42858-0701	Xanthines
42858-0702	Xanthines
43199-0016	Allergens
43199-0040	Amides
43386-0140	Ergolines
43386-0160	Prostaglandins E, Synthetic
43386-0161	Prostaglandins E, Synthetic
43386-0440	Dihydropyridines
43386-0510	Aminosalicylic Acids
43386-0530	Polyenes
43386-0550	Nitroimidazoles
43386-0551	Nitroimidazoles
43386-0620	Progesterone Congeners
43386-0622	Progesterone Congeners
43393-0203	Prostaglandins E, Synthetic
43406-0002	Dietary Proteins
43406-0002	Allergens
43406-0002	Vegetable Proteins
43406-0003	Calcium
43406-0004	Calcium
43406-0005	Bee Venoms
43406-0005	Allergens
43406-0009	Calcium
43406-0025	Nitrates
43406-0032	Plant Proteins
43406-0032	Allergens
43406-0037	Allergens
43406-0037	Plant Proteins
43406-0037	Seed Storage Proteins
43406-0049	Calcium
43406-0051	Calcium
43406-0052	Meat Proteins
43406-0052	Dietary Proteins
43406-0052	Allergens
43406-0053	Allergens
43406-0069	Vegetable Proteins
43406-0069	Allergens
43406-0069	Dietary Proteins
43406-0071	Allergens
43406-0075	Allergens
43406-0075	Bee Venoms
43406-0078	Allergens
43406-0078	Meat Proteins
43406-0078	Dietary Proteins
43406-0095	Allergens
43406-0095	Bee Venoms
43406-0113	Bee Venoms
43406-0113	Allergens
43406-0131	Allergens
43478-0241	Retinoids
43478-0242	Retinoids
43478-0243	Retinoids
43478-0244	Retinoids
43478-0245	Retinoids
43478-0410	Nitrates
43538-0100	Sulfonamides
43538-0101	Sulfonamides
43538-0130	Sulfonamides
43538-0160	Sulfonamides
43538-0170	Lincosamides
43538-0171	Lincosamides
43538-0172	Lincosamides
43538-0173	Lincosamides
43538-0176	Lincosamides
43538-0180	Nitroimidazoles
43538-0181	Nitroimidazoles
43538-0182	Nitroimidazoles
43538-0183	Nitroimidazoles
43538-0190	Sulfonamides
43538-0191	Sulfonamides
43538-0530	Azoles
43538-0531	Azoles
43538-0600	Tetracyclines
43538-0601	Tetracyclines
43538-0610	Tetracyclines
43538-0611	Tetracyclines
43547-0248	Biguanides
43547-0249	Biguanides
43547-0250	Biguanides
43547-0251	Benzodiazepines
43547-0252	Benzodiazepines
43547-0253	Benzodiazepines
43547-0320	Biguanides
43547-0321	Biguanides
43547-0322	Biguanides
43547-0330	Thiazides
43547-0331	Thiazides
43553-0003	Azoles
43553-3251	Azoles
43598-0210	Sulfonamides
43598-0313	Dihydropyridines
43598-0314	Dihydropyridines
43598-0315	Dihydropyridines
43598-0316	Dihydropyridines
43598-0317	Dihydropyridines
43598-0318	Dihydropyridines
43598-0319	Dihydropyridines
43598-0320	Dihydropyridines
43598-0321	Dihydropyridines
43598-0322	Dihydropyridines
43598-0323	Dihydropyridines
43689-0002	Allergens
43689-0002	Plant Proteins
43689-0002	Dietary Proteins
43689-0002	Seed Storage Proteins
43689-0004	Copper
43689-0007	Vegetable Proteins
43689-0007	Plant Proteins
43689-0007	Dietary Proteins
43689-0007	Allergens
43689-0009	Calcium
43695-0003	Calcium
43695-0004	Plant Proteins
43695-0004	Allergens
43695-0004	Seed Storage Proteins
43742-0003	Dietary Proteins
43742-0003	Meat Proteins
43742-0003	Allergens
43742-0004	Adrenocorticotropic Hormone
43742-0008	Nitrates
43742-0031	Plant Proteins
43742-0031	Allergens
43742-0031	Dietary Proteins
43742-0032	Allergens
43742-0037	Fungal Proteins
43742-0037	Allergens
43742-0039	Catecholamines
43742-0051	Allergens
43742-0051	Pollen
43742-0052	Dietary Proteins
43742-0052	Allergens
43742-0052	Grain Proteins
43742-0053	Nicotinic Acids
43742-0056	Calcium
43742-0064	Nonsteroidal Anti-inflammatory Compounds
43742-0065	Allergens
43742-0065	Fruit Proteins
43742-0065	Dietary Proteins
43742-0074	Allergens
43742-0085	Calcium
43742-0088	Amino Acids
43742-0095	Vegetable Proteins
43742-0095	Allergens
43742-0095	Dietary Proteins
43742-0131	Allergens
43742-0131	Plant Proteins
43742-0132	Allergens
43742-0168	Catecholamines
43742-0172	Calcium
43742-0173	Allergens
43742-0173	Fungal Proteins
43742-0186	Catecholamines
43742-0187	Calcium
43742-0406	Calcium
43742-0472	Allergens
43742-0472	Bee Venoms
43742-0485	Allergens
43742-0485	Fungal Proteins
43742-0487	Bee Venoms
43742-0487	Allergens
43772-0005	Calcium
43772-0007	Allergens
43772-0008	Dietary Proteins
43772-0008	Meat Proteins
43772-0008	Allergens
43772-0009	Calcium
43772-0024	Calcium
43772-0032	Calcium
43772-0037	Calcium
43772-0039	Catecholamines
43846-0007	Dietary Proteins
43846-0007	Allergens
43846-0007	Vegetable Proteins
43846-0007	Plant Proteins
43846-0008	Allergens
43846-0013	Dietary Proteins
43846-0013	Vegetable Proteins
43846-0013	Allergens
43846-0013	Plant Proteins
43846-0029	Plant Proteins
43846-0029	Allergens
43846-0029	Dietary Proteins
43846-0029	Vegetable Proteins
43853-0002	Meat Proteins
43853-0002	Dietary Proteins
43853-0002	Allergens
43853-0005	Dietary Proteins
43853-0005	Meat Proteins
43853-0005	Allergens
43853-0006	Calcium
43853-0007	Meat Proteins
43853-0007	Allergens
43853-0007	Dietary Proteins
43857-0002	Allergens
43857-0003	Allergens
43857-0004	Allergens
43857-0005	Allergens
43857-0007	Pollen
43857-0007	Allergens
43857-0009	Calcium
43857-0024	Plant Proteins
43857-0024	Dietary Proteins
43857-0024	Allergens
43857-0025	Allergens
43857-0029	Calcium
43857-0037	Calcium
43857-0039	Calcium
43857-0046	Fungal Proteins
43857-0046	Allergens
43857-0051	Meat Proteins
43857-0051	Allergens
43857-0051	Dietary Proteins
43857-0052	Progesterone
43857-0053	Allergens
43857-0054	Allergens
43857-0062	Calcium
43857-0065	Bee Venoms
43857-0065	Allergens
43857-0066	Triiodothyronine
43857-0069	Allergens
43857-0069	Pollen
43857-0085	Allergens
43857-0085	Meat Proteins
43857-0085	Dietary Proteins
43857-0093	Calcium
43857-0096	Fungal Proteins
43857-0096	Allergens
43857-0113	Plant Proteins
43857-0113	Allergens
43857-0113	Seed Storage Proteins
43857-0115	Calcium
43857-0116	Meat Proteins
43857-0116	Allergens
43857-0116	Dietary Proteins
43857-0121	Calcium
43857-0131	Allergens
43857-0131	Bee Venoms
43857-0135	Allergens
43857-0145	Pollen
43857-0145	Allergens
43857-0168	Dietary Proteins
43857-0168	Allergens
43857-0168	Plant Proteins
43857-0169	Seed Storage Proteins
43857-0169	Allergens
43857-0169	Plant Proteins
43857-0172	Copper
43857-0173	Allergens
43857-0173	Pollen
43857-0185	Fungal Proteins
43857-0185	Allergens
43857-0186	Dietary Proteins
43857-0186	Vegetable Proteins
43857-0186	Plant Proteins
43857-0186	Allergens
43857-0258	Dietary Proteins
43857-0258	Vegetable Proteins
43857-0258	Allergens
43857-0258	Plant Proteins
43857-0259	Androstanes
43857-0299	Allergens
43857-0299	Bee Venoms
43857-0310	Catecholamines
44087-1112	Gonadotropins
44087-1113	Gonadotropins
44087-1114	Gonadotropins
44087-1115	Gonadotropins
44087-1116	Gonadotropins
44087-1117	Gonadotropins
44087-1150	Gonadotropins
44117-0002	Androstanes
44183-0180	Cephalosporins
44183-0400	Cephalosporins
44183-0401	Benzodiazepines
44224-0006	Amides
44523-0425	Nitroimidazoles
44523-0450	Nitroimidazoles
44523-0510	Sulfonamides
44523-0520	Sulfonamides
44523-0535	Sulfonamides
44523-0542	Sulfonamides
44523-0550	Sulfonamides
44523-0560	Sulfonamides
44523-0568	Sulfonamides
44523-0602	Sulfonamides
44523-0603	Sulfonamides
44523-0604	Sulfonamides
44523-0606	Sulfonamides
44523-0607	Sulfonamides
44523-0613	Sulfonamides
44523-0732	Vitamin B 12
44567-0100	Penicillins
44567-0101	Penicillins
44567-0102	Penicillins
44567-0103	Penicillins
44567-0104	Penicillins
44567-0210	Penicillins
44567-0211	Penicillins
44567-0212	Penicillins
44567-0221	Penicillins
44567-0222	Penicillins
44567-0310	Penicillins
44567-0311	Penicillins
44567-0312	Penicillins
44567-0509	Platinum-containing Compounds
44567-0510	Platinum-containing Compounds
44567-0700	Cephalosporins
44567-0701	Cephalosporins
44567-0702	Cephalosporins
44567-0703	Cephalosporins
44567-0706	Cephalosporins
44567-0707	Cephalosporins
44567-0708	Cephalosporins
44567-0710	Cephalosporins
44567-0711	Cephalosporins
44567-0712	Cephalosporins
44567-0720	Cephalosporins
44567-0722	Cephalosporins
44911-0004	Allergens
44911-0004	Bee Venoms
44911-0005	Allergens
44911-0005	Seed Storage Proteins
44911-0005	Plant Proteins
44911-0006	Grain Proteins
44911-0006	Allergens
44911-0006	Dietary Proteins
44911-0007	Calcium
44911-0009	Copper
44911-0023	Allergens
44911-0023	Bee Venoms
44911-0024	Fungal Proteins
44911-0024	Allergens
44911-0031	Calcium
44911-0032	Allergens
44911-0032	Pollen
44911-0037	Seed Storage Proteins
44911-0037	Allergens
44911-0037	Plant Proteins
44911-0039	Allergens
44911-0039	Dietary Proteins
44911-0039	Meat Proteins
44911-0046	Calcium
44911-0049	Adrenocorticotropic Hormone
44911-0051	Calcium
44911-0052	Allergens
44911-0056	Plant Proteins
44911-0056	Seed Storage Proteins
44911-0056	Allergens
44911-0062	Dietary Proteins
44911-0062	Meat Proteins
44911-0062	Allergens
44911-0065	Allergens
44911-0066	Allergens
44911-0067	Calcium
44911-0069	Meat Proteins
44911-0069	Allergens
44911-0069	Dietary Proteins
44911-0071	Nitrates
44911-0074	Plant Proteins
44911-0074	Allergens
44911-0075	Allergens
44911-0085	Calcium
44911-0087	Copper
44911-0096	Calcium
44911-0115	Copper
44911-0121	Allergens
44911-0121	Fungal Proteins
44946-1020	Vitamin B 12
44946-1021	Vitamin B 12
44946-1022	Vitamin B 12
44946-1023	Vitamin B 12
44946-1024	Vitamin B 12
44946-1025	Vitamin B 12
44946-1035	Vitamin A
44946-1036	Vitamin A
44946-1041	Vitamin D
44946-1045	Calcium
44946-1046	Calcium
45802-0001	Nicotine
45802-0038	Macrolides
45802-0046	Aminoglycosides
45802-0048	Polyenes
45802-0050	Allergens
45802-0056	Aminoglycosides
45802-0057	Nonsteroidal Anti-inflammatory Compounds
45802-0059	Polyenes
45802-0098	Aminosalicylic Acids
45802-0110	Nicotine
45802-0119	Dietary Proteins
45802-0119	Grain Proteins
45802-0119	Allergens
45802-0132	Ppar Alpha
45802-0133	Nonsteroidal Anti-inflammatory Compounds
45802-0140	Nonsteroidal Anti-inflammatory Compounds
45802-0182	Retinoids
45802-0183	Retinoids
45802-0206	Nicotine
45802-0210	Nitrates
45802-0257	Grain Proteins
45802-0257	Allergens
45802-0257	Dietary Proteins
45802-0263	Lincosamides
45802-0269	Pyrethrins
45802-0315	Ppar Alpha
45802-0344	Nicotine
45802-0361	Retinoids
45802-0362	Retinoids
45802-0363	Retinoids
45802-0419	Hydroxy Acids
45802-0434	Azoles
45802-0453	Retinoids
45802-0465	Azoles
45802-0466	Azoles
45802-0490	Nonsteroidal Anti-inflammatory Compounds
45802-0493	Hydroxy Acids
45802-0532	Azoles
45802-0562	Lincosamides
45802-0608	Cholecalciferol
45802-0660	Lincosamides
45802-0717	Azoles
45802-0736	Lincosamides
45802-0758	Phenothiazines
45802-0759	Phenothiazines
45802-0770	Sulfonylurea Compounds
45802-0822	Sulfonylurea Compounds
45802-0840	Progesterone Congeners
45802-0873	Nicotine
45802-0896	Sulfonamides
45802-0897	Nonsteroidal Anti-inflammatory Compounds
45802-0939	Sulfonamides
45802-0942	Sulfonamides
45802-0946	Sulfonamides
45802-0947	Sulfonylurea Compounds
45802-0952	Nonsteroidal Anti-inflammatory Compounds
45802-0954	Sulfonamides
45802-0960	Sulfonamides
45802-0962	Macrolides
45802-0966	Macrolides
45963-0125	Nonsteroidal Anti-inflammatory Compounds
45963-0152	Dihydropyridines
45963-0558	Nucleoside Analog
45963-0559	Nucleoside Analog
45963-0751	Sulfonylurea Compounds
45963-0752	Sulfonylurea Compounds
45963-0753	Sulfonylurea Compounds
45963-0811	Nonsteroidal Anti-inflammatory Compounds
45963-0833	Plant Proteins
45963-0833	Allergens
45963-0833	Dietary Proteins
45963-0833	Fruit Proteins
45984-0002	Dietary Proteins
45984-0002	Allergens
45984-0002	Egg Proteins, Dietary
45984-0003	Egg Proteins, Dietary
45984-0003	Allergens
45984-0003	Dietary Proteins
45984-0004	Allergens
46122-0010	Nonsteroidal Anti-inflammatory Compounds
46122-0030	Allergens
46122-0038	Nonsteroidal Anti-inflammatory Compounds
46122-0104	Nonsteroidal Anti-inflammatory Compounds
46122-0108	Pyrethrins
46122-0110	Nonsteroidal Anti-inflammatory Compounds
46122-0172	Nicotine
46122-0173	Nicotine
46122-0174	Nicotine
46122-0176	Nicotine
46122-0177	Nicotine
46122-0180	Nonsteroidal Anti-inflammatory Compounds
46122-0182	Nonsteroidal Anti-inflammatory Compounds
46122-0197	Nonsteroidal Anti-inflammatory Compounds
46122-0244	Aminoglycosides
46122-0248	Nonsteroidal Anti-inflammatory Compounds
46122-0254	Nicotine
46122-0255	Nicotine
46122-0260	Calcium
46122-0262	Nonsteroidal Anti-inflammatory Compounds
46672-0053	Barbiturates
46672-0099	Barbiturates
46672-0228	Barbiturates
46672-0633	Barbiturates
47242-0031	Allergens
47242-0031	Seed Storage Proteins
47242-0031	Plant Proteins
47242-0051	Calcium
47242-0071	Allergens
47242-0071	Plant Proteins
47242-0071	Seed Storage Proteins
47242-0071	Dietary Proteins
47335-0046	Platinum-containing Compounds
47335-0047	Platinum-containing Compounds
47335-0049	Anthracyclines
47335-0050	Anthracyclines
47335-0082	Anthracyclines
47335-0083	Anthracyclines
47335-0150	Platinum-containing Compounds
47335-0151	Platinum-containing Compounds
47335-0176	Platinum-containing Compounds
47335-0178	Platinum-containing Compounds
47335-0231	Allergens
47335-0231	Dietary Proteins
47335-0231	Grain Proteins
47335-0232	Grain Proteins
47335-0232	Allergens
47335-0232	Dietary Proteins
47335-0284	Platinum-containing Compounds
47335-0289	Xanthines
47335-0290	Xanthines
47335-0300	Platinum-containing Compounds
47335-0330	Thiazides
47335-0539	Nicotinic Acids
47335-0603	Benzodiazepines
47335-0604	Benzodiazepines
47335-0605	Benzodiazepines
47335-0606	Benzodiazepines
47335-0613	Nicotinic Acids
47335-0614	Nicotinic Acids
47335-0788	Vasopressins
47781-0100	Non-nucleoside Analog
47781-0204	Estradiol Congeners
47781-0205	Estradiol Congeners
47781-0206	Estradiol Congeners
47781-0207	Estradiol Congeners
47781-0208	Estradiol Congeners
47781-0209	Estradiol Congeners
47781-0268	Quinolones
47781-0303	Nitrofurans
47781-0306	Nitrofurans
47781-0307	Nitrofurans
47781-0308	Nitrofurans
47781-0368	Dihydropyridines
47781-0369	Dihydropyridines
47781-0370	Dihydropyridines
47781-0729	Glycopeptides
47781-0730	Glycopeptides
48102-0008	Macrolides
48102-0009	Aminoglycosides
48102-0016	Macrolides
48102-0022	Aminoglycosides
48102-0102	Aminoglycosides
48102-0103	Sulfonamides
49215-0003	Amino Acids
49215-0004	Calcium
49215-0005	Bee Venoms
49215-0005	Allergens
49230-0188	Calcium
49230-0191	Calcium
49230-0194	Calcium
49230-0197	Calcium
49230-0200	Calcium
49230-0203	Calcium
49230-0206	Calcium
49230-0209	Calcium
49230-0212	Calcium
49230-0530	Iron
49230-0534	Iron
49230-0640	Calcium
49230-0643	Calcium
49281-0752	Antigens, Bacterial
49288-0001	Allergens
49288-0001	Fungal Proteins
49288-0002	Fungal Proteins
49288-0002	Allergens
49288-0003	Allergens
49288-0003	Fungal Proteins
49288-0004	Allergens
49288-0004	Fungal Proteins
49288-0005	Allergens
49288-0005	Fungal Proteins
49288-0006	Allergens
49288-0006	Fungal Proteins
49288-0007	Allergens
49288-0007	Fungal Proteins
49288-0008	Allergens
49288-0008	Fungal Proteins
49288-0009	Food Additives
49288-0009	Dietary Proteins
49288-0009	Plant Proteins
49288-0009	Allergens
49288-0010	Plant Proteins
49288-0010	Dietary Proteins
49288-0010	Food Additives
49288-0010	Allergens
49288-0011	Dietary Proteins
49288-0011	Plant Proteins
49288-0011	Allergens
49288-0011	Food Additives
49288-0012	Allergens
49288-0012	Dietary Proteins
49288-0012	Food Additives
49288-0012	Plant Proteins
49288-0013	Plant Proteins
49288-0013	Dietary Proteins
49288-0013	Food Additives
49288-0013	Allergens
49288-0014	Allergens
49288-0014	Pollen
49288-0015	Allergens
49288-0015	Pollen
49288-0016	Allergens
49288-0016	Pollen
49288-0017	Pollen
49288-0017	Allergens
49288-0018	Allergens
49288-0018	Pollen
49288-0019	Pollen
49288-0019	Allergens
49288-0020	Allergens
49288-0020	Pollen
49288-0021	Allergens
49288-0021	Pollen
49288-0022	Pollen
49288-0022	Allergens
49288-0023	Allergens
49288-0023	Pollen
49288-0024	Pollen
49288-0024	Allergens
49288-0025	Pollen
49288-0025	Allergens
49288-0026	Pollen
49288-0026	Allergens
49288-0027	Pollen
49288-0027	Allergens
49288-0028	Allergens
49288-0028	Pollen
49288-0029	Pollen
49288-0029	Allergens
49288-0030	Fungal Proteins
49288-0030	Allergens
49288-0031	Allergens
49288-0031	Fungal Proteins
49288-0032	Fungal Proteins
49288-0032	Allergens
49288-0033	Allergens
49288-0033	Fungal Proteins
49288-0034	Pollen
49288-0034	Allergens
49288-0035	Fungal Proteins
49288-0035	Allergens
49288-0036	Fungal Proteins
49288-0036	Allergens
49288-0037	Fungal Proteins
49288-0037	Allergens
49288-0038	Fungal Proteins
49288-0038	Allergens
49288-0039	Allergens
49288-0039	Fungal Proteins
49288-0040	Dietary Proteins
49288-0040	Allergens
49288-0040	Food Additives
49288-0040	Plant Proteins
49288-0041	Plant Proteins
49288-0041	Dietary Proteins
49288-0041	Allergens
49288-0041	Food Additives
49288-0042	Plant Proteins
49288-0042	Food Additives
49288-0042	Dietary Proteins
49288-0042	Allergens
49288-0043	Allergens
49288-0043	Dietary Proteins
49288-0043	Plant Proteins
49288-0043	Food Additives
49288-0044	Food Additives
49288-0044	Dietary Proteins
49288-0044	Allergens
49288-0044	Plant Proteins
49288-0045	Food Additives
49288-0045	Dietary Proteins
49288-0045	Plant Proteins
49288-0045	Allergens
49288-0046	Food Additives
49288-0046	Dietary Proteins
49288-0046	Allergens
49288-0046	Plant Proteins
49288-0047	Dietary Proteins
49288-0047	Food Additives
49288-0047	Plant Proteins
49288-0047	Allergens
49288-0048	Food Additives
49288-0048	Plant Proteins
49288-0048	Dietary Proteins
49288-0048	Allergens
49288-0049	Dietary Proteins
49288-0049	Allergens
49288-0049	Food Additives
49288-0049	Plant Proteins
49288-0050	Plant Proteins
49288-0050	Food Additives
49288-0050	Dietary Proteins
49288-0050	Allergens
49288-0051	Plant Proteins
49288-0051	Allergens
49288-0051	Dietary Proteins
49288-0051	Food Additives
49288-0052	Dietary Proteins
49288-0052	Plant Proteins
49288-0052	Allergens
49288-0052	Food Additives
49288-0053	Allergens
49288-0053	Dietary Proteins
49288-0053	Food Additives
49288-0053	Plant Proteins
49288-0054	Allergens
49288-0054	Dietary Proteins
49288-0054	Plant Proteins
49288-0054	Food Additives
49288-0055	Plant Proteins
49288-0055	Allergens
49288-0055	Dietary Proteins
49288-0055	Food Additives
49288-0056	Allergens
49288-0056	Pollen
49288-0057	Allergens
49288-0057	Pollen
49288-0058	Pollen
49288-0058	Allergens
49288-0059	Pollen
49288-0059	Allergens
49288-0060	Allergens
49288-0060	Pollen
49288-0061	Allergens
49288-0061	Plant Proteins
49288-0061	Dietary Proteins
49288-0061	Food Additives
49288-0062	Allergens
49288-0062	Pollen
49288-0063	Allergens
49288-0063	Pollen
49288-0064	Allergens
49288-0064	Fungal Proteins
49288-0065	Fungal Proteins
49288-0065	Allergens
49288-0066	Allergens
49288-0066	Fungal Proteins
49288-0067	Allergens
49288-0067	Pollen
49288-0068	Pollen
49288-0068	Allergens
49288-0069	Allergens
49288-0069	Pollen
49288-0070	Poultry Proteins
49288-0070	Allergens
49288-0070	Dietary Proteins
49288-0071	Food Additives
49288-0071	Allergens
49288-0071	Plant Proteins
49288-0071	Dietary Proteins
49288-0072	Pollen
49288-0072	Allergens
49288-0073	Pollen
49288-0073	Allergens
49288-0074	Pollen
49288-0074	Allergens
49288-0075	Allergens
49288-0075	Pollen
49288-0076	Pollen
49288-0076	Allergens
49288-0077	Pollen
49288-0077	Allergens
49288-0078	Allergens
49288-0078	Pollen
49288-0080	Allergens
49288-0080	Pollen
49288-0081	Pollen
49288-0081	Allergens
49288-0082	Allergens
49288-0082	Pollen
49288-0083	Allergens
49288-0083	Pollen
49288-0084	Allergens
49288-0084	Pollen
49288-0085	Allergens
49288-0085	Pollen
49288-0086	Allergens
49288-0086	Pollen
49288-0087	Fungal Proteins
49288-0087	Allergens
49288-0088	Allergens
49288-0088	Fungal Proteins
49288-0089	Fungal Proteins
49288-0089	Allergens
49288-0090	Fungal Proteins
49288-0090	Allergens
49288-0091	Fungal Proteins
49288-0091	Allergens
49288-0092	Allergens
49288-0092	Fungal Proteins
49288-0093	Fungal Proteins
49288-0093	Allergens
49288-0094	Fungal Proteins
49288-0094	Allergens
49288-0095	Allergens
49288-0095	Fungal Proteins
49288-0096	Allergens
49288-0096	Fungal Proteins
49288-0097	Fungal Proteins
49288-0097	Allergens
49288-0098	Allergens
49288-0098	Fungal Proteins
49288-0099	Allergens
49288-0099	Plant Proteins
49288-0099	Food Additives
49288-0099	Dietary Proteins
49288-0100	Plant Proteins
49288-0100	Dietary Proteins
49288-0100	Seed Storage Proteins
49288-0100	Allergens
49288-0101	Plant Proteins
49288-0101	Allergens
49288-0101	Food Additives
49288-0101	Dietary Proteins
49288-0102	Plant Proteins
49288-0102	Dietary Proteins
49288-0102	Food Additives
49288-0102	Allergens
49288-0104	Food Additives
49288-0104	Plant Proteins
49288-0104	Dietary Proteins
49288-0104	Allergens
49288-0105	Dietary Proteins
49288-0105	Plant Proteins
49288-0105	Allergens
49288-0105	Food Additives
49288-0107	Food Additives
49288-0107	Dietary Proteins
49288-0107	Allergens
49288-0107	Plant Proteins
49288-0108	Dietary Proteins
49288-0108	Allergens
49288-0108	Plant Proteins
49288-0108	Food Additives
49288-0110	Plant Proteins
49288-0110	Food Additives
49288-0110	Dietary Proteins
49288-0110	Allergens
49288-0112	Plant Proteins
49288-0112	Dietary Proteins
49288-0112	Food Additives
49288-0112	Allergens
49288-0113	Allergens
49288-0113	Dietary Proteins
49288-0113	Poultry Proteins
49288-0114	Plant Proteins
49288-0114	Food Additives
49288-0114	Dietary Proteins
49288-0114	Allergens
49288-0115	Allergens
49288-0115	Plant Proteins
49288-0115	Food Additives
49288-0115	Dietary Proteins
49288-0116	Plant Proteins
49288-0116	Allergens
49288-0116	Seed Storage Proteins
49288-0116	Dietary Proteins
49288-0117	Allergens
49288-0117	Dietary Proteins
49288-0117	Food Additives
49288-0117	Plant Proteins
49288-0118	Plant Proteins
49288-0118	Dietary Proteins
49288-0118	Food Additives
49288-0118	Allergens
49288-0120	Allergens
49288-0120	Food Additives
49288-0120	Dietary Proteins
49288-0120	Plant Proteins
49288-0121	Allergens
49288-0121	Salivary Proteins and Peptides
49288-0121	Dander
49288-0122	Salivary Proteins and Peptides
49288-0122	Dander
49288-0122	Allergens
49288-0123	Fur
49288-0123	Allergens
49288-0123	Salivary Proteins and Peptides
49288-0124	Fur
49288-0124	Salivary Proteins and Peptides
49288-0124	Allergens
49288-0125	Allergens
49288-0125	Salivary Proteins and Peptides
49288-0125	Fur
49288-0126	Fur
49288-0126	Salivary Proteins and Peptides
49288-0126	Allergens
49288-0127	Allergens
49288-0127	Salivary Proteins and Peptides
49288-0127	Fur
49288-0128	Allergens
49288-0128	Pollen
49288-0129	Allergens
49288-0129	Pollen
49288-0130	Allergens
49288-0130	Pollen
49288-0131	Allergens
49288-0131	Pollen
49288-0132	Allergens
49288-0132	Pollen
49288-0133	Pollen
49288-0133	Allergens
49288-0134	Pollen
49288-0134	Allergens
49288-0135	Allergens
49288-0135	Pollen
49288-0136	Allergens
49288-0136	Pollen
49288-0137	Allergens
49288-0137	Pollen
49288-0138	Pollen
49288-0138	Allergens
49288-0139	Pollen
49288-0139	Allergens
49288-0140	Pollen
49288-0140	Allergens
49288-0141	Allergens
49288-0141	Pollen
49288-0142	Allergens
49288-0142	Pollen
49288-0143	Fungal Proteins
49288-0143	Allergens
49288-0144	Allergens
49288-0144	Pollen
49288-0145	Pollen
49288-0145	Allergens
49288-0146	Allergens
49288-0146	Pollen
49288-0152	Dietary Proteins
49288-0152	Plant Proteins
49288-0152	Food Additives
49288-0152	Allergens
49288-0153	Allergens
49288-0153	Pollen
49288-0155	Allergens
49288-0155	Food Additives
49288-0155	Dietary Proteins
49288-0155	Plant Proteins
49288-0156	Pollen
49288-0156	Allergens
49288-0157	Allergens
49288-0157	Pollen
49288-0158	Fungal Proteins
49288-0158	Allergens
49288-0159	Fungal Proteins
49288-0159	Allergens
49288-0161	Allergens
49288-0161	Dietary Proteins
49288-0161	Food Additives
49288-0161	Plant Proteins
49288-0162	Plant Proteins
49288-0162	Allergens
49288-0162	Food Additives
49288-0162	Dietary Proteins
49288-0163	Poultry Proteins
49288-0163	Allergens
49288-0163	Dietary Proteins
49288-0164	Allergens
49288-0164	Fur
49288-0164	Salivary Proteins and Peptides
49288-0165	Fur
49288-0165	Salivary Proteins and Peptides
49288-0165	Allergens
49288-0166	Salivary Proteins and Peptides
49288-0166	Fur
49288-0166	Allergens
49288-0167	Salivary Proteins and Peptides
49288-0167	Fur
49288-0167	Allergens
49288-0168	Salivary Proteins and Peptides
49288-0168	Allergens
49288-0168	Fur
49288-0169	Allergens
49288-0169	Pollen
49288-0170	Allergens
49288-0170	Pollen
49288-0172	Antigens, Dermatophagoides
49288-0172	Allergens
49288-0172	Insect Proteins
49288-0173	Allergens
49288-0173	Insect Proteins
49288-0173	Antigens, Dermatophagoides
49288-0174	Insect Proteins
49288-0174	Allergens
49288-0174	Antigens, Dermatophagoides
49288-0175	Allergens
49288-0175	Insect Proteins
49288-0175	Antigens, Dermatophagoides
49288-0176	Allergens
49288-0176	Insect Proteins
49288-0176	Antigens, Dermatophagoides
49288-0177	Insect Proteins
49288-0177	Allergens
49288-0177	Antigens, Dermatophagoides
49288-0178	Allergens
49288-0178	Pollen
49288-0179	Pollen
49288-0179	Allergens
49288-0182	Allergens
49288-0182	Insect Proteins
49288-0182	Antigens, Dermatophagoides
49288-0183	Allergens
49288-0183	Pollen
49288-0184	Allergens
49288-0184	Pollen
49288-0185	Pollen
49288-0185	Allergens
49288-0186	Fungal Proteins
49288-0186	Allergens
49288-0187	Fungal Proteins
49288-0187	Allergens
49288-0188	Dietary Proteins
49288-0188	Poultry Proteins
49288-0188	Allergens
49288-0189	Dietary Proteins
49288-0189	Allergens
49288-0189	Poultry Proteins
49288-0190	Pollen
49288-0190	Allergens
49288-0191	Pollen
49288-0191	Allergens
49288-0192	Allergens
49288-0192	Pollen
49288-0193	Allergens
49288-0193	Pollen
49288-0194	Fungal Proteins
49288-0194	Allergens
49288-0195	Allergens
49288-0195	Pollen
49288-0196	Allergens
49288-0196	Food Additives
49288-0196	Plant Proteins
49288-0196	Dietary Proteins
49288-0197	Allergens
49288-0197	Fungal Proteins
49288-0198	Allergens
49288-0198	Fungal Proteins
49288-0199	Allergens
49288-0199	Dietary Proteins
49288-0199	Plant Proteins
49288-0199	Food Additives
49288-0201	Plant Proteins
49288-0201	Dietary Proteins
49288-0201	Seed Storage Proteins
49288-0201	Allergens
49288-0202	Pollen
49288-0202	Allergens
49288-0203	Allergens
49288-0203	Pollen
49288-0204	Allergens
49288-0204	Pollen
49288-0205	Pollen
49288-0205	Allergens
49288-0206	Salivary Proteins and Peptides
49288-0206	Fur
49288-0206	Allergens
49288-0207	Fur
49288-0207	Salivary Proteins and Peptides
49288-0207	Allergens
49288-0208	Pollen
49288-0208	Allergens
