Key	Value
41616-0637	Alendronate Sodium
41616-0638	Alendronate Sodium
41616-0758	Venlafaxine Hydrochloride
41616-0759	Venlafaxine Hydrochloride
41616-0760	Venlafaxine Hydrochloride
41616-0882	Nicardipine Hydrochloride
41616-0931	Vecuronium Bromide FOR Injection
41616-0932	Vecuronium Bromide FOR Injection
41616-0936	Leuprolide Acetate
42023-0104	Tuberculin Purified Protein Derivative
42023-0105	Methohexital Sodium
42023-0106	Methohexital Sodium
42023-0107	Colistimethate
42023-0108	Colistin Sulfate, Neomycin Sulfate, Thonzonium Bromide AND Hydrocortisone Acetate
42023-0109	Colistin Sulfate, Neomycin Sulfate, Thonzonium Bromide, AND Hydrocortisone Acetate
42023-0110	Estradiol Valerate
42023-0111	Estradiol Valerate
42023-0112	Estradiol Valerate
42023-0113	Ketamine Hydrochloride
42023-0114	Ketamine Hydrochloride
42023-0115	Ketamine Hydrochloride
42023-0116	Oxytocin
42023-0117	Vasopressin
42023-0118	Trimethobenzamide Hydrochloride
42023-0119	Trimethobenzamide Hydrochloride
42023-0120	Liothyronine Sodium
42023-0121	Sumatriptan Succinate
42023-0123	Dantrolene Sodium
42023-0124	Dantrolene Sodium
42023-0125	Dantrolene Sodium
42023-0126	Dantrolene Sodium
42023-0129	Fluphenazine Decanoate
42023-0130	Oxytocin
42023-0131	Colistimethate Sodium
42023-0134	Estradiol Valerate
42023-0135	Estradiol Valerate
42023-0136	Estradiol Valerate
42023-0137	Ketamine Hydrochloride
42023-0138	Ketamine Hydrochloride
42023-0139	Ketamine Hydrochloride
42023-0140	Oxytocin
42023-0141	Oxytocin
42023-0142	Trimethobenzamide Hydrochloride
42023-0143	Trimethobenzamide Hydrochloride
42023-0144	Dantrolene Sodium
42023-0145	Dantrolene Sodium
42023-0146	Dexmedetomidine Hydrochloride
42023-0148	Methohexital Sodium
42023-0151	Zoledronic Acid
42023-0159	Epinephrine
42023-0167	Zoledronic Acid
42023-0168	Epinephrine
42023-0169	Etomidate
42023-0170	Etomidate
42043-0130	Naratriptan
42043-0131	Naratriptan
42043-0140	Cephalexin
42043-0141	Cephalexin
42043-0142	Cephalexin
42043-0143	Cephalexin
42043-0150	Malathion Lotion, 0.5%
42043-0170	Fenofibrate
42043-0171	Fenofibrate
42043-0190	Levetiracetam
42043-0191	Levetiracetam
42043-0192	Levetiracetam
42043-0193	Levetiracetam
42043-0250	Cefdinir
42043-0320	Eszopiclone
42043-0321	Eszopiclone
42043-0322	Eszopiclone
42165-0001	Oxygen
42165-0002	Oxygen
42195-0145	Isometheptene Mucate, Caffeine AND Acetaminophen
42195-0210	Pyrilamine Maleate AND Phenylephrine Hydrochloride
42195-0308	Fenoprofen Calcium
42195-0550	Ciprofloxacin
42195-0600	Fenoprofen Calcium
42211-0101	Indomethacin
42211-0102	Indomethacin
42211-0201	Indomethacin
42211-0202	Indomethacin
42211-0203	Diclofenac
42211-0204	Diclofenac
42221-0001	Avobenzone AND Octinoxate
42221-0002	Avobenzone AND Octinoxate
42221-0003	Avobenzone AND Octinoxate
42221-0004	Avobenzone AND Octinoxate
42221-0005	Avobenzone AND Octinoxate
42221-0006	Avobenzone AND Octinoxate
42221-0007	Avobenzone AND Octinoxate
42221-0008	Avobenzone AND Octinoxate
42221-0009	Avobenzone AND Octinoxate
42221-0010	Avobenzone AND Octinoxate
42221-0011	Avobenzone AND Octinoxate
42221-0012	Avobenzone AND Octinoxate
42221-0013	Avobenzone AND Octinoxate
42221-0014	Avobenzone AND Octinoxate
42364-0003	Zinc Oxide AND Ferric Oxide RED
42364-0013	Ferric Oxide RED AND Zinc Oxide
42367-0110	Diclofenac Sodium AND Misoprostol
42367-0111	Diclofenac Sodium AND Misoprostol
42367-0202	Argatroban
42367-0203	Argatroban
42367-0540	Dantrolene Sodium
42543-0052	Nystatin
42543-0700	Carisoprodol
42546-0010	Benzoyl Peroxide
42546-0015	Benzoyl Peroxide
42546-0100	Urea
42546-0145	Benzoyl Peroxide Wash
42546-0175	Sodium Sulfacetamide AND Sulfur
42546-0180	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Sodium Feredetate, Magnesium Oxide, Zinc Oxide, Cupric Oxide, Iron Sucrose, Iodine, Omega 3 Fatty Acids
42546-0185	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Sodium Feredetate, Magnesium Oxide, Zinc Oxide, Cupric Oxide, Iron Sucrose, Iodine, Omega 3 Fatty Acids
42546-0190	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Sodium Feredetate, Magnesium Oxide, Zinc Oxide, Cupric Oxide, Iron Sucrose, Iodine, Omega 3 Fatty Acids
42546-0270	Salicylic Acid
42546-0279	Salicylic Acid
42546-0300	Pyridoxine, Folic Acid, Calcium, AND Ginger Tablet
42546-0517	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Iron Protein Succinylate, Ferrous Bisglycinate, Magnesium Oxide, Zinc Oxide, Cupric Oxide Tablet
42546-0518	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Iron Protein Succinylate, Ferrous Bisglycinate, Magnesium Oxide, Zinc Oxide, Cupric Oxide Tablet
42546-0811	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Iron Protein Succinylate, Ferrous Bisglycinate, Magnesium Oxide, Zinc Oxide, Cupric Oxide Tablet
42546-0812	Beta Carotene, Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, Calcium Carbonate, Iron Protein Succinylate, Ferrous Bisglycinate, Magnesium Oxide, Zinc Oxide, Cupric Oxide Tablet
42571-0005	Simvastatin
42571-0010	Simvastatin
42571-0020	Simvastatin
42571-0040	Simvastatin
42571-0080	Simvastatin
42571-0100	Glimepiride
42571-0101	Glimepiride
42571-0102	Glimepiride
42571-0103	Glimepiride
42571-0104	Glimepiride
42571-0105	Glimepiride
42571-0110	Losartan Potassium
42571-0111	Losartan Potassium
42571-0112	Losartan Potassium
42571-0122	Levocetirizine Dihydrochloride
42571-0132	Cromolyn Sodium
42747-0221	Fentanyl
42747-0222	Fentanyl
42747-0223	Fentanyl
42747-0224	Fentanyl
42747-0226	Fentanyl
42747-0228	Fentanyl
42747-0235	Nitroglycerin
42747-0327	Toremifene Citrate
42747-0726	Granisetron
42794-0003	Adefovir Dipivoxil
42794-0006	Ergocalciferol
42794-0018	Liothyronine Sodium
42794-0019	Liothyronine Sodium
42794-0020	Liothyronine Sodium
42794-0086	Sodium Phenylbutyrate
42799-0105	Methenamine Mandelate
42799-0106	Methenamine Mandelate
42799-0113	Stavudine
42799-0217	Morphine
42799-0403	Zidovudine
42799-0404	Zidovudine
42806-0012	Meclizine Hydrochloride
42806-0013	Sodium Polystyrene Sulfonate
42806-0014	Meclizine Hydrochloride
42806-0019	Citalopram
42806-0020	Citalopram
42806-0021	Citalopram
42806-0038	Betaxolol
42806-0039	Betaxolol
42806-0050	Meperidine Hydrochloride
42806-0051	Meperidine Hydrochloride
42806-0055	Amlodipine Besylate
42806-0056	Amlodipine Besylate
42806-0057	Amlodipine Besylate
42806-0096	Protriptyline Hydrochloride
42806-0097	Protriptyline Hydrochloride
42806-0501	Nicardipine Hydrochloride
42806-0502	Nicardipine Hydrochloride
42806-0503	Ursodiol
42809-0002	Oxygen
42847-0103	Doxepin Hydrochloride
42847-0106	Doxepin Hydrochloride
42858-0001	Oxycodone Hydrochloride
42858-0002	Oxycodone Hydrochloride
42858-0003	Oxycodone Hydrochloride
42858-0004	Oxycodone Hydrochloride
42858-0005	Oxycodone Hydrochloride
42858-0102	Oxycodone AND Acetaminophen
42858-0103	Oxycodone AND Acetaminophen
42858-0104	Oxycodone AND Acetaminophen
42858-0301	Hydromorphone Hydrochloride
42858-0302	Hydromorphone Hydrochloride
42858-0303	Hydromorphone Hydrochloride
42858-0304	Hydromorphone Hydrochloride
42858-0701	Theophylline
42858-0702	Theophylline
42858-0801	Morphine Sulfate
42858-0802	Morphine Sulfate
42858-0803	Morphine Sulfate
42858-0804	Morphine Sulfate
42858-0805	Morphine Sulfate
42858-0901	Tramadol Hydrochloride
42858-0902	Tramadol Hydrochloride
42858-0903	Tramadol Hydrochloride
42865-0100	Pancrelipase
42865-0101	Pancrelipase
42865-0102	Pancrelipase
42865-0103	Pancrelipase
42865-0104	Pancrelipase
42865-0105	Pancrelipase
42865-0300	Pancrelipase
42865-0302	Pancrelipase
42865-0303	Pancrelipase
42865-0304	Pancrelipase
42865-0305	Pancrelipase
42865-0306	Pancrelipase
42865-0307	Pancrelipase
42998-0203	Morphine
42998-0302	Sodium Nitroprusside
42998-0303	Amobarbital Sodium
42998-0402	Isoproterenol Hydrochloride
42998-0679	Secobarbital Sodium
42998-0715	Desirudin
42998-0963	Famotidine
42998-0964	Famotidine
42998-0973	Famotidine
42998-0974	Famotidine
43199-0011	Hyoscyamine Sulfate
43199-0012	Hyoscyamine Sulfate
43199-0013	Hyoscyamine Sulfate
43199-0014	Hyoscyamine Sulfate Extended-release
43199-0016	Antipyrine AND Benzocaine
43199-0020	Methenamine Hippurate
43199-0021	Hydrocortisone Acetate
43199-0031	Fluocinonide
43199-0040	Lidocaine
43376-0104	Sumatriptan
43376-0106	Sumatriptan
43376-0210	Hydrocodone Bitartrate
43376-0215	Hydrocodone Bitartrate
43376-0220	Hydrocodone Bitartrate
43376-0230	Hydrocodone Bitartrate
43376-0240	Hydrocodone Bitartrate
43376-0250	Hydrocodone Bitartrate
43386-0050	Polyethylene Glycol-3350, Sodium Chloride, Potassium Chloride AND Sodium Bicarbonate
43386-0060	Polyethylene Glycol-3350 AND Electrolytes With Flavor Pack
43386-0090	Polyethylene Glycol-3350 AND Electrolytes
43386-0118	Hydrocodone Bitartrate AND Homatropine Methylbromide
43386-0140	Methylergonovine Maleate
43386-0160	Misoprostol
43386-0161	Misoprostol
43386-0312	Polyethylene Glycol 3350
43386-0330	Trimethoprim
43386-0360	Phenelzine Sulfate
43386-0440	Nifedipine
43386-0480	Orphenadrine Citrate
43386-0500	Famotidine
43386-0510	Mesalamine
43386-0530	Nystatin
43386-0550	Tinidazole
43386-0551	Tinidazole
43386-0620	Levonorgestrel
43386-0622	Levonorgestrel
43386-0660	Trimethobenzamide Hydrochloride
43386-0670	Pentazocine Hydrochloride AND Acetaminophen
43386-0680	Pentazocine Hydrochloride AND Naloxone Hydrochloride
43386-0710	Quinapril HCL AND Hydrochlorothiazide
43386-0711	Quinapril HCL AND Hydrochlorothiazide
43386-0712	Quinapril HCL AND Hydrochlorothiazide
43393-0203	Misoprostol
43406-0002	Onion, Ambrosia Artemisiifolia, Arsenic Trioxide, Activated Charcoal, Euphrasia Stricta, Strychnos Nux-vomica Seed, Pulsatilla Vulgaris, Solidago Virgaurea Flowering Top, Sulfur
43406-0003	Arsenic Trioxide, Calcium Carbonate, Strychnos Ignatii Seed, Potassium Carbonate, Lachesis Muta Venom, Sodium Chloride, Phosphorus, Pulsatilla
43406-0004	Aconitum Napellus 30c, Arsenic Trioxide 30c, Belladonna Leaf 30c, Calcium Carbonate 30c, Human Breast Tumor Cell 30c, Causticum 30c, Gelsemium Sempervirens Root 30c, Lachesis Muta Venom 30c, Mercury 30c, Sodium Chloride 30c, Nitric Acid 30c, Phosphorus 30c, Posion OAK Extract 30C
43406-0005	Apis Mellifera, Bryonia Alba Root, Causticum, Colchicum Autumnale Bulb, Kalmia Latifolia Leaf, Ledum Palustre Twig, Pulsatilla Vulgaris, Rhododenron Aureum Leaf, Toxicodendren Pubescens Leaf
43406-0006	Arsenic Trioxide, Belladonna Leaf, Ipecac, Potassium Carbonate, Lobelia Inflata, Sodium Sulfate, Silicon Dioxide
43406-0009	Sodium Borate, Calcium Carbonate, Calcium Fluoride, Tribasic Calcium Phosphate, Eupatorium Perfoliatum Flowering Top, Iron, Hekla Lava, Hydrofluoric Acid, Toxicodendron Pubescens Leaf, Ruta Graveolens Flowering Top, Silicon Dioxide, Comfrey Leaf
43406-0013	Juglan Cinerea Branch Bark/root Bark, Potassium Iodide, Lycopodium Clavatum Spore, Mercury, Sodium Chloride, Nitric Acid, Phosphorus, Ranunculus Bulbosus, Toxicodendron Pubescens Leaf, Sepia Officinalis Juice, Thuja Occidentalis Leafy Twig
43406-0025	Silver Nitrate, Atropa Belladonna, Bryonia Alba Root, Gelsemium Sempervirens Root, Nitroglycerin, Lachesis Muta Venom, Lycopodium Clavatum Spore, Melilotus Officinalis Top, Sodium Chloride, Strychnos Nux-vomica Seed, Silicon Dioxide, Spigelia Anthelmia
43406-0032	Arsenic Trioxide, Anamirta Cocculus Seed, Ipecac, Wood Creosote, Kerosene, Sanguinaria Canadensis Root, Tobacco Leaf
43406-0037	Atropa Belladonna, Lachesis Muta Venom, Magnesium Phosphate, Dibasic Trihydrate, Sodium Chloride, Strychnos Nux-vomica Seed, Pulsatilla Vulgaris, Sepia Officinalis Juice
43406-0039	Clematis Recta Flowering Top, Conium Maculatum Flowering Top, Lycopodium Clavatum Spore, Mercuric Chloride, Pulsatilla Vulgaris, SAW Palmetto, Selenium, Sepia Officinalis Juice, Delphinium Staphisagria Seed, Thuja Occidentalis Leafy Twig
43406-0049	Barium Carbonate, Oyster Shell Calcium Carbonate, Crude, Fucus Vesiculosus, Iodine, Sodium Chloride, Pulsatilla Vulgaris, Spongia Officinalis Skeleton, Roasted, Thyroid
43406-0051	Barium Carbonate, Oyster Shell Calcium Carbonate, Crude, Artemisia Cina Flower, Iron, Mercuric Sulfate, Sodium Phosphate, Dibasic, Heptahydrate, Schoenocaulon Officinale Seed, Spigelia Anthelmia, Teucrium Marum
43406-0052	Arsenic Trioxide, Atropa Belladonna, Echinacea Angustifolia, Eupatorium Perfoliatum Flowering Top, Gelsemium Sempervirens Root, Lycopodium Clavatum Spore, Phosphoric Acid, Phosphorus, Rancid Beef, Toxicodendron Pubescens Leaf
43406-0053	Arsenic Trioxide, Gold, Oyster Shell Calcium Carbonate, Crude, Iodine, Lycopodium Clavatum Spore, Sodium Chloride, Strychnos Nux-vomica Seed, Phosphoric Acid, Phosphorus, Phytolacca Americana Root, Pulsatilla Vulgaris, Sepia Officinalis Juice, Sulfur
43406-0069	Baptisia Tintoria Root, Echinacea Angustifolia, Eupatoriom Perfoliatum Flowering Top, Lomatium Dissectum Root, Pueraria Montana Var. Lobata Root, Trifolium Pratense Flower, Pnytolacca Americana Root, Onion, Arsenic Triiodode, Barium Carbonate, Bromide, Oyster Shell Calcium Carbonate Crude, Potassium Chloride, Mercurius Solubilis, Silicon Dioxide
43406-0071	American Ginseng, Black Cohosh, Spigelia Anthelmia, Silver Nitrate, Arsenic Trioxide, Gold, Strychnos Ignatti Seed, Lachesis Muta Venom, Lycopodium Clavatum Spore, Sodium Chloride, Phosphoric Acid, Platinum, Pulsatilla Vulgaris, Sepia Officinalis Juice, Thuja Occidentalis Leafy Twig,
43406-0075	Echina Angustifolia, Apis Mellifera, Arsenic Trioxide, Phenol, Ledum Palustre, Toxicodendron Pubescens Leaf, Sulfur, Urtica Urens
43406-0078	Calendula Officinalis Flowering Top, Comfrey Root, Arnica Montana, Bellis Perennis, Bryonia Alba Root, Hypericum Perforatum, Ledum Palustre Twig, Phosphorus, Toxicodendron Pubescens Leaf, Ruta Graveolens Flowering Top, Delphinium Staphisagria Seed, Rancid Beef
43406-0095	Apis Mellifera 30x, Arsenic Trioxide 30x, Cinchona Officinalis Bark 30x, Digitalis 30x, Lachesis Muta Venom 30x, Lycopodium Clavatum Spore 30x, Sodium Sulfate 30x, Toxicodendron Pubescens Leaf 30x, Sambucus Nigra Flowering TOP 30x, Strophanthus Hispidus Seed 30X
43406-0113	Apis Mellifera, Arsenic Trioxide, Cadmium Sulphate, Oyster Shell Calcium Carbonate Crude, Activated Charcoal, Chelidonium Majus, Cinchona Officinalis Bark, Lycopodium Clavatum Spore, Mercurius Solubilis, Sodium Chloride, Strychnos Nux-vomica Seed, Phosphorus, Pulsatilla Vulgaris, Sepia Officinalis Juice, Sulphur, Zinc
43406-0131	Gold, Avena Sativa Flowering Top, Selenicereus Grandiflorus Stem, Digitalis Purpurea Whole, Lycopus Virginicus, Naja Naja Venom, Sodium Chloride, Phosphorus, Pulsatilla Patens, Valerian
43455-0002	Octinoxate, Octisalate, Oxybenzone
43455-0003	Octinoxate, Octisalate, Oxybenzone
43455-0004	Octinoxate, Octocrylene, Oxybenzone
43455-0005	Ensulizole, Homosalate, Octinoxate, Oxybenzone
43455-0006	Ensulizole, Homosalate, Octinoxate, Oxybenzone, Titanium Dioxide
43455-0007	Octinoxate, Oxybenzone
43455-0008	Octinoxate, Oxybenzone
43455-0009	Octinoxate, Oxybenzone
43455-0013	Octinoxate, Oxybenzone
43478-0241	Tretinoin
43478-0242	Tretinoin
43478-0243	Tretinoin
43478-0244	Tretinoin
43478-0245	Tretinoin
43478-0270	Hydrocortisone Butyrate
43478-0271	Hydrocortisone Butyrate
43478-0273	Hydrocortisone Butyrate
43478-0410	Nitroglycerin
43478-0900	Propranolol Hydrochloride
43478-0901	Propranolol Hydrochloride
43478-0902	Propranolol Hydrochloride
43478-0903	Propranolol Hydrochloride
43493-0002	Camphor, Menthol, Methyl Salicylate
43538-0100	Sulfacetamide Sodium AND Sulfur
43538-0101	Sulfacetamide Sodium AND Sulfur
43538-0120	Benzoyl Peroxide
43538-0130	Sodium Sulfacetamide 9%-sulfur 4%
43538-0140	Benzoyl Peroxide
43538-0150	Benzoyl Peroxide
43538-0160	Sodium Sulfacetamide AND Sulfur
43538-0170	Clindamycin Phosphate
43538-0171	Clindamycin Phosphate
43538-0172	Clindamycin Phosphate
43538-0173	Clindamycin Phosphate
43538-0176	Clindamycin Phosphate AND Benzoyl Peroxide
43538-0177	Clindamycin Phosphate AND Benzoyl Peroxide
43538-0180	Metronidazole
43538-0181	Metronidazole
43538-0182	Metronidazole
43538-0183	Metronidazole
43538-0190	Sulfacetamide Sodium AND Sulfur
43538-0191	Sulfacetamide Sodium AND Sulfur
43538-0192	Sulfacetamide Sodium, Sulfur, Avobenzone, Octinoxate, AND Octisalate
43538-0210	Urea
43538-0220	Urea
43538-0230	Urea
43538-0240	Urea
43538-0250	Urea
43538-0251	Urea
43538-0260	Urea
43538-0290	Avobenzone, Octinoxate, AND Octisalate
43538-0300	Mupirocin
43538-0310	Mupirocin
43538-0500	Ciclopirox
43538-0501	Ciclopirox
43538-0520	Ciclopirox Olamine
43538-0521	Ciclopirox Olamine
43538-0530	Ketoconazole
43538-0531	Ketoconazole
43538-0600	Doxycycline Hyclate
43538-0601	Doxycycline Hyclate
43538-0610	Doxycycline Hyclate
43538-0611	Doxycycline Hyclate
43538-0900	Fluocinolone Acetonide
43538-0901	Fluocinolone Acetonide
43538-0910	Fluocinolone Acetonide
43538-0911	Fluocinolone Acetonide
43538-0920	Fluocinolone Acetonide
43538-0921	Fluocinolone Acetonide
43538-0940	Neomycin Sulfate AND Fluocinolone Acetonide
43538-0941	Neomycin Sulfate AND Fluocinolone Acetonide
43538-0950	Clobetasol Propionate
43538-0951	Clobetasol Propionate
43547-0221	Levetiracetam
43547-0222	Levetiracetam
43547-0223	Levetiracetam
43547-0224	Levetiracetam
43547-0225	Methocarbamol
43547-0226	Methocarbamol
43547-0248	Metformin Hydrochloride
43547-0249	Metformin Hydrochloride
43547-0250	Metformin Hydrochloride
43547-0251	Chlordiazepoxide Hydrochloride
43547-0252	Chlordiazepoxide Hydrochloride
43547-0253	Chlordiazepoxide Hydrochloride
43547-0254	Carvedilol
43547-0255	Carvedilol
43547-0256	Carvedilol
43547-0257	Carvedilol
43547-0258	Fluorouracil
43547-0259	Fluorouracil
43547-0263	Benzphetamine Hydrochloride
43547-0264	Phendimetrazine Tartrate
43547-0265	Gabapentin
43547-0266	Gabapentin
43547-0267	Gabapentin
43547-0268	Ropinirole Hydrochloride
43547-0269	Ropinirole Hydrochloride
43547-0270	Ropinirole Hydrochloride
43547-0271	Ropinirole Hydrochloride
43547-0272	Ropinirole Hydrochloride
43547-0273	Ropinirole Hydrochloride
43547-0274	Ropinirole Hydrochloride
43547-0275	Donepezil Hydrochloride
43547-0276	Donepezil Hydrochloride
43547-0277	Irbesartan
43547-0278	Irbesartan
43547-0279	Irbesartan
43547-0320	Metformin Hydrochloride
43547-0321	Metformin Hydrochloride
43547-0322	Metformin Hydrochloride
43547-0330	Irbesartan AND Hydrochlorothiazide
43547-0331	Irbesartan AND Hydrochlorothiazide
43547-0332	Gabapentin
43547-0333	Gabapentin
43547-0335	Benazepril Hydrochloride
43547-0336	Benazepril Hydrochloride
43547-0337	Benazepril Hydrochloride
43547-0338	Benazepril Hydrochloride
43553-0001	Dimethicone
43553-0002	Petrolatum, Dimethicone
43553-0003	Miconazole Nitrate
43553-0004	Petrolatum
43553-0007	Dimethicone, Zinc Oxide
43553-3244	Petrolatum
43553-3248	Skin Conditioner
43553-3249	Petrolatum
43553-3251	Miconazole Nitrate
43553-3256	Petrolatum, Zinc Oxide
43553-4134	Petrolatum
43595-0080	Trazodone Hydrochloride
43595-0081	Trazodone Hydrochloride
43596-0002	Octinoxate, Octisalate, Oxybenzone
43596-0003	Octinoxate, Octisalate, Oxybenzone
43596-0004	Octinoxate, Octocrylene, Oxybenzone
43596-0005	Ensulizole, Homosalate, Octinoxate, Oxybenzone
43596-0006	Ensulizole, Homosalate, Octinoxate, Oxybenzone, Titanium Dioxide
43596-0007	Octinoxate, Oxybenzone
43596-0008	Octinoxate, Oxybenzone
43596-0009	Octinoxate, Oxybenzone
43596-0013	Octinoxate, Oxybenzone
43598-0003	Amoxicillin AND Clavulanate Potassium
43598-0004	Amoxicillin AND Clavulanate Potassium
43598-0006	Amoxicillin AND Clavulanate Potassium
43598-0012	Amoxicillin AND Clavulanate Potassium
43598-0018	Amoxicillin AND Clavulanate Potassium
43598-0020	Amoxicillin AND Clavulanate Potassium
43598-0021	Amoxicillin AND Clavulanate Potassium
43598-0164	Olanzapine
43598-0165	Olanzapine
43598-0166	Olanzapine
43598-0203	Amoxicillin AND Clavulanate Potassium
43598-0204	Amoxicillin AND Clavulanate Potassium
43598-0205	Amoxicillin
43598-0206	Amoxicillin AND Clavulanate Potassium
43598-0207	Amoxicillin
43598-0208	Amoxicillin AND Clavulanate Potassium
43598-0209	Amoxicillin
43598-0210	Silver Sulfadiazine
43598-0213	Amoxicillin AND Clavulanate Potassium
43598-0218	Amoxicillin AND Clavulanate Potassium
43598-0219	Amoxicillin
43598-0220	Amoxicillin AND Clavulanate Potassium
43598-0221	Amoxicillin AND Clavulanate Potassium
43598-0222	Amoxicillin
43598-0223	Amoxicillin
43598-0224	Amoxicillin
43598-0225	Amoxicillin
43598-0303	Finasteride
43598-0305	Azacitidine
43598-0313	Amlodipine Besylate AND Atorvastatin Calcium
43598-0314	Amlodipine Besylate AND Atorvastatin Calcium
43598-0315	Amlodipine Besylate AND Atorvastatin Calcium
43598-0316	Amlodipine Besylate AND Atorvastatin Calcium
43598-0317	Amlodipine Besylate AND Atorvastatin Calcium
43598-0318	Amlodipine Besylate AND Atorvastatin Calcium
43598-0319	Amlodipine Besylate AND Atorvastatin Calcium
43598-0320	Amlodipine Besylate AND Atorvastatin Calcium
43598-0321	Amlodipine Besylate AND Atorvastatin Calcium
43598-0322	Amlodipine Besylate AND Atorvastatin Calcium
43598-0323	Amlodipine Besylate AND Atorvastatin Calcium
43598-0330	Zoledronic Acid
43598-0331	Zoledronic Acid
43598-0341	Clocortolone Pivalate
43598-0348	Decitabine
43598-0390	Finasteride
43598-0409	Levalbuterol Inhalation 1.25mg/3ml
43598-0410	Levalbuterol Inhalation 1.25mg/3ml
43598-0412	Levalbuterol Inhalation 1.25mg/3ml
43689-0002	Chamomilla, Coffea Cruda, Avena Sativa, NUX Vomica, Passiflora Incarnata,
43689-0003	Aconitum Napellus, Arsenicum Album, Belladonna, Coniinum, Gelsemium Sempervirens, Hypericum Perforatum, Kali Bichromicum
43689-0004	Causticum, Colocynthis, Cuprum Metallicum, Magnesia Phosphorica, Phytolacca Decandra, Rhus Toxicodendron
43689-0005	Aconitum Napellus, Gnaphalium Polycephalum, Ledum Palustre, Magnesia Phosphorica, Rhus Toxicodendron
43689-0007	Capsicum Annuum, Colocynthis, Gnaphalium Polycephalum, Magnesia Phosphorica,
43689-0009	Calcarea Carbonica, Chininum Sulphuricum, Kali Carbonicum, Lycopodium Clavatum, Salicylicum Acidum
43695-0003	Aesculus Hippocastanum, Arnica Montana, Calcarea Fluorica, Carduus Marianus, Collinsonia Canadensis, Hamamelis Virginiana, Muriaticum Acidum, Ratanhia,
43695-0004	Abies Nigra, Aconitum Napellus, Arsenicum Iodatum, Avena Sativa, Ignatia Amara, Lung Suis, NUX Vomica, Plantago Major, Quebracho
43695-0005	Antimonium Crudum, Arsenicum Album, Mancinella, Nitricum Acidum, Sulphur, Thuja Occidentalis
43742-0003	Anthracinum,
43742-0004	Adrenalinum, Coumarinum, Tyramine, Artery (suis), Ascorbicum Acidum, Cactus Grandiflorus, CO Q 10, Coenzyme A, COR (suis), Glonoinum, Sarcolacticum Acidum,
43742-0005	Magnesium Oroticum, Beta Vulgaris, Ascorbicum Acidum, Citricum Acidum, Cysteinum, Pulsatilla, Adenine, Amygdalin, Atp, Cholinum, Cyanocopalamin, Folic Acid, Insotil, Niacin, P-aminobenzoic Acid, Pangamic Acid, Panthothenic Acid,
43742-0006	Hypericum Perforatum, Ledum Palustre, Latrodectus Mactans,
43742-0008	Spigelia Anthelmia, Kali Carbonicum, Arnica Montana, Cactus Grandiflorus, Gelsemium Sempervirens, Castoreum, Glonoinum, Ranunculus Bulbosus, COR Suis, Abrotanum, Sulphur,
43742-0009	Alfalfa, Laminaria Digitata, Symphytum Officinale, Calcarea Carbonica, Ferrum Metallicum, Agate, Iodium, Magnesium Metallicum, Manganum Metallicum, Quartz, Tarentula Cubensis, Cuprum Metallicum, Phosphorus, X-ray, Carbon Dioxide, Silicea Magnetis Polus Articus, Magnetis Polus Australis,
43742-0013	Cchinacea, Echinacea Purpurea, Hamamelis Virginiana, Bellis Perennis, Calendula Officinalis, Aconitum Napellus, Chamomilla, Hypericum Perforatum, Belladonna, Millefolium, Bryonia, Rhus Toxicodendron, Atp, Coenzyme A,
43742-0023	Staphlyococcus Aureus, Klebsiella Pneumoniae, Haemophilus Infulenzae B, Streptococcus Agalactiae, Streptococcus Alpha,
